service_id,client_id,staff_id,service_date,service_type_code,duration_minutes
L000590,K0061,S017,2025-01-17,GRP,90
L000591,K0005,S007,2025-01-17,SCH,180
L000592,K0150,S010,2025-01-17,GRP,90
L000593,K0055,S017,2025-01-17,BEG,60
L000594,K0178,S027,2025-01-17,BER,60
L000595,K0100,S004,2025-01-17,SCH,60
L000596,K0110,S024,2025-01-17,AST,180
L000597,K0043,S007,2025-01-17,AST,60
L000598,K0105,S012,2025-01-17,GRP,60
L000599,K0135,S017,2025-01-17,BER,60
L000600,K0018,S024,2025-01-17,SCH,60
L000601,K0131,S007,2025-01-17,AST,60
L000602,K0068,S020,2025-01-17,AST,45
L000603,K0017,S017,2025-01-17,AST,45
L000604,K0019,S011,2025-01-17,AST,60
L000605,K0049,S018,2025-01-17,GRP,90
L000606,K0141,S011,2025-01-17,BEG,30
L000607,K0069,S028,2025-01-17,FAL,120
L000608,K0091,S028,2025-01-17,SCH,60
L000609,K0049,S005,2025-01-17,DOK,90
L000610,K0042,S027,2025-01-17,SCH,90
L000611,K0162,S020,2025-01-17,AST,60
L000612,K0121,S011,2025-01-17,BER,60
L000613,K0150,S004,2025-01-17,AST,180
L000614,K0178,S007,2025-01-17,SCH,45
L000615,K0179,S024,2025-01-17,SCH,45
L000616,K0150,S008,2025-01-17,SCH,180
L000617,K0006,S034,2025-01-17,GRP,30
L000618,K0165,S008,2025-01-17,BEG,180
L000619,K0018,S028,2025-01-17,AST,60
L000620,K0132,S013,2025-01-17,AST,30
L000621,K0157,S007,2025-01-17,AST,60
L000622,K0176,S025,2025-01-17,DOK,120
L000623,K0006,S003,2025-01-17,SCH,30
L000624,K0100,S031,2025-01-17,BEG,120
L000625,K0003,S027,2025-01-17,BER,180
L000626,K0110,S032,2025-01-17,BER,120
L000627,K0031,S022,2025-01-17,AST,60
L000628,K0128,S018,2025-01-17,GRP,60
L000629,K0043,S007,2025-01-17,DOK,45
L000630,K0055,S004,2025-01-17,AST,60
L000631,K0140,S025,2025-01-17,GRP,45
L000632,K0102,S024,2025-01-20,DOK,60
L000633,K0052,S020,2025-01-20,AST,90
L000634,K0145,S024,2025-01-20,DOK,180
L000635,K0008,S028,2025-01-20,AST,120
L000636,K0138,S002,2025-01-20,BEG,180
L000637,K0046,S008,2025-01-20,AST,60
L000638,K0095,S013,2025-01-20,FAL,180
L000639,K0018,S003,2025-01-20,BER,60
L000640,K0130,S017,2025-01-20,SCH,120
L000641,K0142,S015,2025-01-20,DOK,45
L000642,K0013,S024,2025-01-20,BEG,90
L000643,K0122,S012,2025-01-20,AST,30
L000644,K0003,S024,2025-01-20,DOK,120
L000645,K0172,S029,2025-01-20,AST,90
L000646,K0149,S004,2025-01-20,AST,30
L000647,K0099,S025,2025-01-20,GRP,45
L000648,K0130,S008,2025-01-20,AST,60
L000649,K0122,S006,2025-01-20,AST,180
L000650,K0085,S008,2025-01-20,DOK,45
L000651,K0134,S020,2025-01-20,FAL,30
L000652,K0129,S018,2025-01-20,GRP,30
L000653,K0024,S013,2025-01-20,AST,45
L000654,K0102,S025,2025-01-20,AST,45
L000655,K0155,S024,2025-01-20,FAL,180
L000656,K0060,S004,2025-01-20,DOK,120
L000657,K0025,S025,2025-01-20,BEG,120
L000658,K0142,S012,2025-01-20,AST,120
L000659,K0079,S031,2025-01-20,DOK,180
L000660,K0157,S013,2025-01-20,BER,180
L000661,K0020,S018,2025-01-20,BEG,60
L000662,K0001,S004,2025-01-20,BER,30
L000663,K0121,S002,2025-01-20,GRP,90
L000664,K0083,S024,2025-01-20,AST,30
L000665,K0122,S010,2025-01-20,GRP,60
L000666,K0031,S027,2025-01-20,AST,45
L000667,K0006,S023,2025-01-20,FAL,60
L000668,K0004,S004,2025-01-20,SCH,45
L000669,K0069,S025,2025-01-20,FAL,45
L000670,K0091,S005,2025-01-20,SCH,30
L000671,K0052,S034,2025-01-20,AST,30
L000672,K0068,S010,2025-01-20,DOK,60
L000673,K0061,S032,2025-01-20,SCH,45
L000674,K0162,S004,2025-01-20,FAL,45
L000675,K0120,S003,2025-01-20,BEG,30
L000676,K0165,S010,2025-01-21,AST,90
L000677,K0100,S031,2025-01-21,GRP,45
L000678,K0076,S006,2025-01-21,GRP,45
L000679,K0144,S007,2025-01-21,FAL,180
L000680,K0124,S032,2025-01-21,FAL,60
L000681,K0054,S005,2025-01-21,AST,60
L000682,K0093,S022,2025-01-21,AST,30
L000683,K0110,S003,2025-01-21,AST,180
L000684,K0032,S034,2025-01-21,SCH,60
L000685,K0112,S015,2025-01-21,DOK,180
L000686,K0138,S029,2025-01-21,SCH,90
L000687,K0085,S011,2025-01-21,AST,180
L000688,K0034,S024,2025-01-21,SCH,45
L000689,K0014,S023,2025-01-21,FAL,30
L000690,K0178,S013,2025-01-21,AST,60
L000691,K0101,S027,2025-01-21,GRP,90
L000692,K0044,S029,2025-01-21,DOK,90
L000693,K0117,S002,2025-01-21,DOK,30
L000694,K0035,S028,2025-01-21,BEG,30
L000695,K0174,S008,2025-01-21,DOK,30
L000696,K0163,S011,2025-01-21,SCH,60
L000697,K0040,S005,2025-01-21,BEG,30
L000698,K0124,S008,2025-01-21,GRP,60
L000699,K0100,S013,2025-01-21,SCH,60
L000700,K0060,S023,2025-01-21,AST,45
L000701,K0174,S017,2025-01-21,AST,45
L000702,K0148,S029,2025-01-21,DOK,60
L000703,K0134,S015,2025-01-21,DOK,30
L000704,K0034,S025,2025-01-21,GRP,30
L000705,K0076,S031,2025-01-21,GRP,45
L000706,K0116,S031,2025-01-21,AST,120
L000707,K0028,S014,2025-01-21,SCH,60
L000708,K0114,S029,2025-01-21,FAL,60
L000709,K0045,S015,2025-01-21,BEG,60
L000710,K0084,S011,2025-01-21,AST,45
L000711,K0152,S017,2025-01-21,GRP,90
L000712,K0130,S018,2025-01-21,SCH,180
L000713,K0037,S003,2025-01-21,FAL,120
L000714,K0176,S022,2025-01-21,DOK,30
L000715,K0021,S002,2025-01-21,AST,90
L000716,K0025,S007,2025-01-21,SCH,30
L000717,K0119,S012,2025-01-21,AST,30
L000718,K0145,S007,2025-01-21,AST,120
L000719,K0067,S005,2025-01-21,SCH,45
L000720,K0040,S014,2025-01-21,DOK,30
L000721,K0060,S031,2025-01-21,SCH,30
L000722,K0152,S005,2025-01-21,DOK,60
L000723,K0130,S006,2025-01-21,GRP,45
L000724,K0091,S008,2025-01-21,GRP,45
L000725,K0076,S027,2025-01-21,BER,180
L000726,K0145,S006,2025-01-21,DOK,30
L000727,K0022,S027,2025-01-21,AST,60
L000728,K0137,S005,2025-01-22,SCH,180
L000729,K0045,S007,2025-01-22,AST,30
L000730,K0147,S002,2025-01-22,SCH,30
L000731,K0112,S032,2025-01-22,AST,60
L000732,K0095,S001,2025-01-22,FAL,60
L000733,K0067,S012,2025-01-22,AST,90
L000734,K0079,S028,2025-01-22,AST,45
L000735,K0142,S012,2025-01-22,AST,180
L000736,K0106,S022,2025-01-22,FAL,60
L000737,K0098,S014,2025-01-22,DOK,45
L000738,K0148,S023,2025-01-22,GRP,180
L000739,K0020,S012,2025-01-22,DOK,90
L000740,K0152,S034,2025-01-22,SCH,180
L000741,K0102,S005,2025-01-22,BEG,30
L000742,K0159,S007,2025-01-22,GRP,60
L000743,K0110,S027,2025-01-22,BEG,60
L000744,K0008,S004,2025-01-22,BEG,90
L000745,K0174,S029,2025-01-22,AST,120
L000746,K0020,S005,2025-01-22,SCH,60
L000747,K0112,S034,2025-01-22,SCH,60
L000748,K0119,S022,2025-01-22,SCH,60
L000749,K0165,S020,2025-01-22,AST,60
L000750,K0115,S015,2025-01-22,AST,180
L000751,K0085,S031,2025-01-22,AST,180
L000752,K0052,S024,2025-01-22,AST,120
L000753,K0126,S011,2025-01-22,AST,90
L000754,K0179,S007,2025-01-22,AST,30
L000755,K0129,S023,2025-01-22,BER,180
L000756,K0005,S007,2025-01-22,AST,30
L000757,K0153,S015,2025-01-22,AST,60
L000758,K0149,S022,2025-01-22,FAL,180
L000759,K0105,S020,2025-01-22,AST,45
L000760,K0117,S024,2025-01-22,AST,90
L000761,K0155,S008,2025-01-22,FAL,120
L000762,K0114,S031,2025-01-22,DOK,180
L000763,K0137,S018,2025-01-22,GRP,30
L000764,K0025,S013,2025-01-22,AST,90
L000765,K0012,S012,2025-01-22,GRP,60
L000766,K0172,S031,2025-01-22,DOK,120
L000767,K0093,S028,2025-01-22,DOK,180
L000768,K0008,S007,2025-01-22,AST,45
L000769,K0127,S011,2025-01-22,AST,45
L000770,K0006,S007,2025-01-23,BEG,180
L000771,K0127,S025,2025-01-23,DOK,30
L000772,K0148,S004,2025-01-23,AST,120
L000773,K0129,S017,2025-01-23,GRP,60
L000774,K0084,S032,2025-01-23,DOK,180
L000775,K0044,S024,2025-01-23,AST,45
L000776,K0157,S020,2025-01-23,GRP,60
L000777,K0110,S027,2025-01-23,FAL,60
L000778,K0073,S027,2025-01-23,AST,30
L000779,K0028,S034,2025-01-23,BEG,180
L000780,K0010,S002,2025-01-23,FAL,60
L000781,K0101,S014,2025-01-23,BEG,120
L000782,K0024,S011,2025-01-23,FAL,120
L000783,K0126,S023,2025-01-23,GRP,60
L000784,K0001,S006,2025-01-23,BEG,120
L000785,K0162,S001,2025-01-23,DOK,90
L000786,K0047,S013,2025-01-23,BER,60
L000787,K0022,S006,2025-01-23,AST,90
L000788,K0129,S011,2025-01-23,DOK,60
L000789,K0151,S004,2025-01-23,DOK,180
L000790,K0153,S008,2025-01-23,BER,60
L000791,K0006,S023,2025-01-23,DOK,180
L000792,K0025,S020,2025-01-23,AST,90
L000793,K0052,S013,2025-01-23,DOK,120
L000794,K0091,S031,2025-01-23,SCH,180
L000795,K0087,S031,2025-01-23,BEG,120
L000796,K0007,S006,2025-01-23,SCH,120
L000797,K0017,S014,2025-01-23,DOK,60
L000798,K0162,S003,2025-01-23,AST,120
L000799,K0137,S008,2025-01-23,SCH,30
L000800,K0129,S010,2025-01-23,AST,30
L000801,K0079,S003,2025-01-23,AST,30
L000802,K0044,S032,2025-01-23,AST,60
L000803,K0047,S013,2025-01-23,AST,120
L000804,K0120,S029,2025-01-23,GRP,90
L000805,K0105,S006,2025-01-23,SCH,180
L000806,K0172,S023,2025-01-23,SCH,120
L000807,K0073,S004,2025-01-23,AST,60
L000808,K0021,S028,2025-01-23,BEG,60
L000809,K0106,S002,2025-01-23,AST,180
L000810,K0005,S034,2025-01-23,GRP,30
L000811,K0044,S004,2025-01-23,AST,90
L000812,K0127,S003,2025-01-23,DOK,60
L000813,K0102,S006,2025-01-23,DOK,60
L000814,K0020,S005,2025-01-23,BEG,30
L000815,K0173,S015,2025-01-23,BEG,90
L000816,K0111,S025,2025-01-23,DOK,90
L000817,K0171,S017,2025-01-23,GRP,180
L000818,K0034,S003,2025-01-23,AST,180
L000819,K0006,S017,2025-01-23,AST,60
L000820,K0036,S034,2025-01-23,DOK,45
L000821,K0071,S027,2025-01-23,GRP,60
L000822,K0079,S010,2025-01-23,SCH,180
L000823,K0040,S023,2025-01-23,DOK,120
L000824,K0141,S005,2025-01-23,AST,45
L000825,K0019,S006,2025-01-23,DOK,90
L000826,K0179,S008,2025-01-23,GRP,60
L000827,K0121,S027,2025-01-23,SCH,45
L000828,K0105,S023,2025-01-23,BEG,60
L000829,K0117,S011,2025-01-23,BER,60
L000830,K0049,S032,2025-01-23,SCH,45
L000831,K0036,S001,2025-01-23,DOK,45
L000832,K0159,S013,2025-01-23,AST,90
L000833,K0020,S014,2025-01-23,SCH,180
L000834,K0044,S018,2025-01-24,BEG,30
L000835,K0017,S011,2025-01-24,AST,120
L000836,K0117,S015,2025-01-24,SCH,180
L000837,K0044,S017,2025-01-24,DOK,30
L000838,K0171,S027,2025-01-24,SCH,60
L000839,K0105,S034,2025-01-24,AST,60
L000840,K0060,S003,2025-01-24,DOK,30
L000841,K0145,S024,2025-01-24,FAL,120
L000842,K0110,S007,2025-01-24,BEG,30
L000843,K0004,S025,2025-01-24,AST,180
L000844,K0009,S028,2025-01-24,AST,60
L000845,K0144,S017,2025-01-24,DOK,180
L000846,K0073,S001,2025-01-24,SCH,120
L000847,K0095,S013,2025-01-24,AST,90
L000848,K0087,S031,2025-01-24,AST,90
L000849,K0021,S005,2025-01-24,AST,60
L000850,K0020,S006,2025-01-24,DOK,60
L000851,K0032,S006,2025-01-24,SCH,60
L000852,K0179,S010,2025-01-24,AST,30
L000853,K0032,S027,2025-01-24,AST,120
L000854,K0054,S028,2025-01-24,AST,120
L000855,K0110,S029,2025-01-24,GRP,60
L000856,K0105,S018,2025-01-24,GRP,60
L000857,K0045,S004,2025-01-24,DOK,30
L000858,K0134,S029,2025-01-24,AST,120
L000859,K0165,S028,2025-01-24,GRP,120
L000860,K0063,S004,2025-01-24,AST,120
L000861,K0100,S012,2025-01-24,BER,180
L000862,K0128,S008,2025-01-24,GRP,90
L000863,K0146,S028,2025-01-24,DOK,180
L000864,K0043,S017,2025-01-24,DOK,45
L000865,K0045,S024,2025-01-24,AST,30
L000866,K0035,S018,2025-01-24,DOK,45
L000867,K0173,S007,2025-01-24,GRP,90
L000868,K0037,S032,2025-01-24,AST,90
L000869,K0003,S012,2025-01-24,SCH,180
L000870,K0036,S028,2025-01-24,DOK,60
L000871,K0101,S028,2025-01-24,DOK,120
L000872,K0069,S002,2025-01-24,BEG,45
L000873,K0137,S022,2025-01-24,BEG,180
L000874,K0061,S031,2025-01-24,DOK,30
L000875,K0103,S022,2025-01-24,AST,120
L000876,K0036,S005,2025-01-24,SCH,90
L000877,K0047,S024,2025-01-24,FAL,45
L000878,K0032,S013,2025-01-24,BEG,45
L000879,K0090,S017,2025-01-24,AST,60
L000880,K0024,S014,2025-01-24,AST,60
L000881,K0036,S006,2025-01-24,AST,60
L000882,K0146,S004,2025-01-24,AST,45
L000883,K0163,S015,2025-01-24,SCH,60
L000884,K0020,S008,2025-01-24,AST,120
L000885,K0025,S005,2025-01-27,SCH,60
L000886,K0021,S010,2025-01-27,FAL,180
L000887,K0138,S031,2025-01-27,SCH,60
L000888,K0053,S011,2025-01-27,AST,120
L000889,K0092,S028,2025-01-27,GRP,180
L000890,K0150,S017,2025-01-27,DOK,180
L000891,K0149,S027,2025-01-27,BER,60
L000892,K0100,S029,2025-01-27,AST,120
L000893,K0040,S029,2025-01-27,AST,90
L000894,K0099,S003,2025-01-27,AST,45
L000895,K0005,S023,2025-01-27,BER,180
L000896,K0146,S003,2025-01-27,GRP,60
L000897,K0121,S025,2025-01-27,BER,60
L000898,K0085,S028,2025-01-27,SCH,60
L000899,K0157,S006,2025-01-27,DOK,60
L000900,K0085,S006,2025-01-27,BEG,90
L000901,K0140,S029,2025-01-27,SCH,180
L000902,K0079,S004,2025-01-27,SCH,120
L000903,K0111,S032,2025-01-27,DOK,30
L000904,K0085,S013,2025-01-27,GRP,45
L000905,K0152,S011,2025-01-27,AST,180
L000906,K0171,S007,2025-01-27,BEG,45
L000907,K0127,S022,2025-01-27,AST,120
L000908,K0038,S029,2025-01-27,AST,180
L000909,K0020,S022,2025-01-27,AST,180
L000910,K0022,S023,2025-01-27,FAL,90
L000911,K0112,S008,2025-01-27,FAL,120
L000912,K0008,S002,2025-01-27,AST,180
L000913,K0055,S022,2025-01-27,BER,60
L000914,K0004,S004,2025-01-27,AST,60
L000915,K0140,S017,2025-01-27,SCH,90
L000916,K0179,S025,2025-01-27,BER,60
L000917,K0016,S017,2025-01-27,DOK,120
L000918,K0114,S010,2025-01-27,DOK,45
L000919,K0096,S002,2025-01-27,GRP,30
L000920,K0149,S011,2025-01-27,BER,60
L000921,K0126,S034,2025-01-27,AST,30
L000922,K0147,S012,2025-01-27,DOK,120
L000923,K0076,S017,2025-01-27,DOK,90
L000924,K0047,S029,2025-01-27,BEG,60
L000925,K0054,S027,2025-01-27,SCH,90
L000926,K0110,S004,2025-01-27,AST,120
L000927,K0011,S005,2025-01-27,GRP,45
L000928,K0155,S006,2025-01-27,DOK,60
L000929,K0178,S034,2025-01-27,SCH,180
L000930,K0137,S014,2025-01-27,AST,120
L000931,K0126,S020,2025-01-27,AST,90
L000932,K0151,S015,2025-01-27,FAL,60
L000933,K0047,S032,2025-01-27,DOK,60
L000934,K0053,S003,2025-01-27,AST,30
L000935,K0093,S025,2025-01-27,BEG,45
L000936,K0090,S025,2025-01-27,BEG,45
L000937,K0049,S013,2025-01-27,DOK,30
L000938,K0103,S005,2025-01-27,SCH,90
L000939,K0110,S017,2025-01-27,AST,45
L000940,K0042,S006,2025-01-28,FAL,90
L000941,K0106,S018,2025-01-28,AST,45
L000942,K0076,S024,2025-01-28,AST,90
L000943,K0042,S013,2025-01-28,BER,60
L000944,K0148,S014,2025-01-28,GRP,90
L000945,K0006,S028,2025-01-28,DOK,60
L000946,K0052,S001,2025-01-28,SCH,90
L000947,K0157,S028,2025-01-28,SCH,180
L000948,K0050,S011,2025-01-28,GRP,120
L000949,K0040,S020,2025-01-28,DOK,90
L000950,K0085,S018,2025-01-28,AST,180
L000951,K0092,S034,2025-01-28,FAL,180
L000952,K0063,S010,2025-01-28,AST,45
L000953,K0140,S004,2025-01-28,DOK,180
L000954,K0126,S014,2025-01-28,FAL,90
L000955,K0061,S010,2025-01-28,FAL,30
L000956,K0006,S034,2025-01-28,AST,60
L000957,K0032,S013,2025-01-28,BEG,60
L000958,K0031,S032,2025-01-28,SCH,60
L000959,K0114,S005,2025-01-28,GRP,60
L000960,K0141,S024,2025-01-28,DOK,45
L000961,K0178,S023,2025-01-28,BER,60
L000962,K0134,S002,2025-01-28,DOK,120
L000963,K0010,S034,2025-01-28,AST,180
L000964,K0148,S023,2025-01-28,SCH,45
L000965,K0006,S006,2025-01-28,BEG,60
L000966,K0049,S027,2025-01-28,BEG,60
L000967,K0127,S008,2025-01-28,BEG,60
L000968,K0153,S011,2025-01-28,SCH,60
L000969,K0046,S001,2025-01-28,BER,30
L000970,K0090,S029,2025-01-28,GRP,45
L000971,K0011,S017,2025-01-28,DOK,120
L000972,K0040,S017,2025-01-28,DOK,30
L000973,K0050,S005,2025-01-28,SCH,90
L000974,K0090,S003,2025-01-28,SCH,60
L000975,K0012,S003,2025-01-28,DOK,120
L000976,K0070,S027,2025-01-28,AST,120
L000977,K0010,S012,2025-01-28,GRP,180
L000978,K0012,S011,2025-01-28,BEG,30
L000979,K0012,S032,2025-01-28,AST,90
L000980,K0018,S025,2025-01-28,FAL,30
L000981,K0115,S013,2025-01-28,SCH,45
L000982,K0120,S022,2025-01-28,AST,120
L000983,K0069,S001,2025-01-28,SCH,90
L000984,K0045,S011,2025-01-28,SCH,60
L000985,K0179,S002,2025-01-28,BEG,60
L000986,K0145,S002,2025-01-28,BER,120
L000987,K0122,S014,2025-01-28,AST,90
L000988,K0052,S022,2025-01-28,FAL,180
L000989,K0164,S010,2025-01-28,BEG,120
L000990,K0164,S032,2025-01-29,AST,60
L000991,K0037,S014,2025-01-29,BER,180
L000992,K0016,S017,2025-01-29,SCH,60
L000993,K0132,S031,2025-01-29,AST,30
L000994,K0127,S029,2025-01-29,BEG,180
L000995,K0110,S018,2025-01-29,GRP,30
L000996,K0149,S017,2025-01-29,DOK,45
L000997,K0171,S012,2025-01-29,AST,180
L000998,K0069,S034,2025-01-29,AST,180
L000999,K0145,S024,2025-01-29,BEG,120
L001000,K0065,S014,2025-01-29,DOK,45
L001001,K0145,S008,2025-01-29,DOK,45
L001002,K0111,S001,2025-01-29,BEG,90
L001003,K0127,S017,2025-01-29,FAL,90
L001004,K0138,S028,2025-01-29,GRP,60
L001005,K0115,S013,2025-01-29,BEG,60
L001006,K0157,S027,2025-01-29,AST,90
L001007,K0019,S006,2025-01-29,BEG,90
L001008,K0049,S034,2025-01-29,GRP,120
L001009,K0076,S011,2025-01-29,GRP,60
L001010,K0045,S007,2025-01-29,BEG,30
L001011,K0047,S018,2025-01-29,AST,30
L001012,K0134,S020,2025-01-29,BEG,120
L001013,K0086,S020,2025-01-29,SCH,120
L001014,K0121,S012,2025-01-29,DOK,60
L001015,K0115,S029,2025-01-29,AST,60
L001016,K0085,S027,2025-01-29,GRP,45
L001017,K0063,S015,2025-01-29,AST,90
L001018,K0179,S004,2025-01-29,DOK,90
L001019,K0009,S013,2025-01-29,BER,180
L001020,K0128,S008,2025-01-29,SCH,180
L001021,K0003,S034,2025-01-29,BEG,45
L001022,K0165,S004,2025-01-29,BEG,180
L001023,K0065,S014,2025-01-29,SCH,180
L001024,K0007,S011,2025-01-29,BER,60
L001025,K0011,S031,2025-01-29,AST,30
L001026,K0126,S029,2025-01-29,BER,120
L001027,K0046,S010,2025-01-29,AST,90
L001028,K0079,S020,2025-01-29,SCH,180
L001029,K0024,S024,2025-01-29,SCH,120
L001030,K0044,S004,2025-01-29,DOK,60
L001031,K0140,S025,2025-01-29,GRP,90
L001032,K0069,S011,2025-01-29,SCH,120
L001033,K0040,S001,2025-01-29,BER,90
L001034,K0124,S014,2025-01-29,DOK,45
L001035,K0174,S032,2025-01-29,AST,180
L001036,K0147,S029,2025-01-29,SCH,30
L001037,K0019,S032,2025-01-29,BEG,60
L001038,K0179,S023,2025-01-29,AST,45
L001039,K0046,S025,2025-01-29,SCH,90
L001040,K0095,S005,2025-01-29,SCH,30
L001041,K0096,S004,2025-01-29,SCH,90
L001042,K0086,S022,2025-01-29,GRP,180
L001043,K0004,S014,2025-01-29,AST,45
L001044,K0146,S002,2025-01-29,AST,180
L001045,K0049,S027,2025-01-29,BEG,90
L001046,K0137,S020,2025-01-30,DOK,60
L001047,K0003,S005,2025-01-30,GRP,60
L001048,K0003,S005,2025-01-30,DOK,60
L001049,K0045,S001,2025-01-30,FAL,60
L001050,K0083,S023,2025-01-30,DOK,180
L001051,K0044,S028,2025-01-30,GRP,120
L001052,K0017,S017,2025-01-30,GRP,90
L001053,K0071,S031,2025-01-30,AST,120
L001054,K0138,S007,2025-01-30,AST,30
L001055,K0020,S032,2025-01-30,DOK,180
L001056,K0038,S034,2025-01-30,DOK,30
L001057,K0018,S015,2025-01-30,SCH,60
L001058,K0105,S020,2025-01-30,SCH,45
L001059,K0035,S023,2025-01-30,AST,90
L001060,K0107,S015,2025-01-30,DOK,45
L001061,K0173,S020,2025-01-30,AST,45
L001062,K0103,S008,2025-01-30,AST,180
L001063,K0003,S012,2025-01-30,DOK,90
L001064,K0005,S006,2025-01-30,DOK,90
L001065,K0014,S022,2025-01-30,AST,180
L001066,K0060,S029,2025-01-30,AST,180
L001067,K0109,S003,2025-01-30,FAL,45
L001068,K0063,S013,2025-01-30,AST,60
L001069,K0027,S027,2025-01-30,DOK,180
L001070,K0116,S032,2025-01-30,SCH,120
L001071,K0148,S031,2025-01-30,BEG,60
L001072,K0016,S014,2025-01-30,DOK,45
L001073,K0105,S015,2025-01-30,FAL,180
L001074,K0126,S027,2025-01-30,BEG,45
L001075,K0052,S007,2025-01-30,GRP,45
L001076,K0176,S024,2025-01-30,SCH,90
L001077,K0049,S017,2025-01-30,DOK,60
L001078,K0131,S028,2025-01-30,FAL,180
L001079,K0165,S011,2025-01-30,DOK,30
L001080,K0096,S014,2025-01-30,DOK,60
L001081,K0040,S032,2025-01-30,SCH,60
L001082,K0112,S003,2025-01-30,DOK,60
L001083,K0100,S031,2025-01-30,AST,30
L001084,K0124,S029,2025-01-30,SCH,90
L001085,K0034,S034,2025-01-30,SCH,120
L001086,K0162,S010,2025-01-30,DOK,30
L001087,K0038,S012,2025-01-30,FAL,180
L001088,K0141,S004,2025-01-30,GRP,120
L001089,K0011,S025,2025-01-30,GRP,30
L001090,K0063,S015,2025-01-30,AST,90
L001091,K0070,S005,2025-01-30,SCH,30
L001092,K0020,S015,2025-01-30,AST,45
L001093,K0012,S018,2025-01-30,AST,30
L001094,K0124,S003,2025-01-30,BEG,60
L001095,K0049,S013,2025-01-30,BEG,30
L001096,K0009,S031,2025-01-31,DOK,120
L001097,K0095,S013,2025-01-31,BEG,180
L001098,K0157,S010,2025-01-31,AST,45
L001099,K0069,S010,2025-01-31,AST,45
L001100,K0117,S034,2025-01-31,AST,60
L001101,K0086,S015,2025-01-31,AST,45
L001102,K0092,S003,2025-01-31,BER,60
L001103,K0063,S022,2025-01-31,SCH,30
L001104,K0099,S007,2025-01-31,AST,180
L001105,K0105,S032,2025-01-31,AST,180
L001106,K0047,S001,2025-01-31,GRP,90
L001107,K0001,S005,2025-01-31,SCH,180
L001108,K0012,S031,2025-01-31,GRP,60
L001109,K0025,S027,2025-01-31,DOK,60
L001110,K0114,S002,2025-01-31,BER,90
L001111,K0128,S008,2025-01-31,DOK,90
L001112,K0134,S003,2025-01-31,SCH,30
L001113,K0038,S022,2025-01-31,AST,45
L001114,K0147,S007,2025-01-31,DOK,60
L001115,K0096,S015,2025-01-31,DOK,45
L001116,K0152,S031,2025-01-31,AST,60
L001117,K0092,S010,2025-01-31,GRP,180
L001118,K0020,S008,2025-01-31,AST,60
L001119,K0008,S011,2025-01-31,AST,45
L001120,K0071,S028,2025-01-31,AST,30
L001121,K0138,S010,2025-01-31,SCH,90
L001122,K0162,S018,2025-01-31,AST,45
L001123,K0049,S005,2025-01-31,BEG,180
L001124,K0069,S029,2025-01-31,BER,180
L001125,K0142,S029,2025-01-31,AST,30
L001126,K0132,S013,2025-01-31,AST,45
L001127,K0120,S024,2025-01-31,SCH,60
L001128,K0092,S029,2025-01-31,GRP,45
L001129,K0049,S028,2025-01-31,SCH,60
L001130,K0157,S024,2025-01-31,AST,45
L001131,K0071,S024,2025-01-31,AST,60
L001132,K0068,S020,2025-01-31,GRP,180
L001133,K0025,S001,2025-01-31,BEG,30
L001134,K0138,S022,2025-01-31,SCH,60
L001135,K0114,S012,2025-01-31,GRP,90
L001136,K0084,S027,2025-01-31,AST,120
L001137,K0121,S028,2025-01-31,AST,120
L001138,K0178,S010,2025-01-31,AST,60
L001139,K0148,S004,2025-01-31,AST,120
L001140,K0038,S006,2025-01-31,AST,60
L001141,K0149,S028,2025-01-31,DOK,30
L001142,K0165,S010,2025-01-31,AST,180
L001143,K0121,S022,2025-01-31,GRP,45
L001144,K0071,S020,2025-01-31,AST,180
L001145,K0081,S023,2025-01-31,GRP,180
L001146,K0049,S002,2025-01-31,DOK,60
L001147,K0178,S018,2025-01-31,BEG,60
L001148,K0045,S031,2025-01-31,AST,60
L001149,K0137,S031,2025-02-03,GRP,120
L001150,K0009,S011,2025-02-03,SCH,60
L001151,K0092,S015,2025-02-03,BER,30
L001152,K0044,S028,2025-02-03,AST,45
L001153,K0063,S004,2025-02-03,GRP,120
L001154,K0083,S016,2025-02-03,AST,60
L001155,K0070,S006,2025-02-03,FAL,90
L001156,K0155,S034,2025-02-03,DOK,180
L001157,K0005,S014,2025-02-03,AST,30
L001158,K0102,S013,2025-02-03,DOK,180
L001159,K0021,S003,2025-02-03,AST,90
L001160,K0149,S027,2025-02-03,FAL,30
L001161,K0110,S023,2025-02-03,BER,120
L001162,K0007,S004,2025-02-03,SCH,60
L001163,K0013,S020,2025-02-03,BEG,45
L001164,K0178,S011,2025-02-03,GRP,60
L001165,K0025,S012,2025-02-03,GRP,90
L001166,K0012,S001,2025-02-03,AST,30
L001167,K0149,S024,2025-02-03,GRP,120
L001168,K0020,S018,2025-02-03,FAL,180
L001169,K0096,S002,2025-02-03,DOK,30
L001170,K0145,S023,2025-02-03,AST,45
L001171,K0019,S012,2025-02-03,BEG,30
L001172,K0063,S014,2025-02-03,BEG,120
L001173,K0081,S011,2025-02-03,AST,60
L001174,K0006,S017,2025-02-03,FAL,60
L001175,K0061,S004,2025-02-03,BEG,180
L001176,K0090,S010,2025-02-03,GRP,90
L001177,K0091,S014,2025-02-03,SCH,180
L001178,K0040,S023,2025-02-03,AST,30
L001179,K0145,S031,2025-02-03,DOK,60
L001180,K0107,S025,2025-02-03,DOK,180
